inspection_id,grn_id,supplier_id,material_id,plant_id,inspection_date,inspected_qty,defect_qty,defect_ppm,defect_category
INS-90888,GRN-5455,SUP-011,MAT-105,PLT-06,2025-11-24,257,0,2724,None
INS-90889,GRN-5456,SUP-011,MAT-105,PLT-04,2025-12-16,35,0,4569,None
INS-90890,GRN-5456,SUP-011,MAT-105,PLT-04,2025-12-16,35,0,5457,None
INS-90891,GRN-5456,SUP-011,MAT-105,PLT-04,2025-12-16,35,0,3814,None
INS-90892,GRN-5457,SUP-012,MAT-109,PLT-01,2025-11-25,148,0,606,None
INS-90893,GRN-5457,SUP-012,MAT-109,PLT-01,2025-11-25,148,0,537,None
INS-90894,GRN-5458,SUP-012,MAT-110,PLT-05,2025-12-03,1328,0,422,None
INS-90895,GRN-5459,SUP-012,MAT-109,PLT-03,2025-12-13,621,0,222,None
INS-90896,GRN-5460,SUP-013,MAT-101,PLT-03,2025-11-20,194,0,3919,None
INS-90897,GRN-5460,SUP-013,MAT-101,PLT-03,2025-11-20,194,0,3387,None
INS-90898,GRN-5461,SUP-013,MAT-101,PLT-04,2025-12-03,74,0,6059,None
INS-90899,GRN-5461,SUP-013,MAT-101,PLT-04,2025-12-03,74,0,6655,None
INS-90900,GRN-5462,SUP-014,MAT-104,PLT-03,2025-12-10,92,0,355,None
INS-90901,GRN-5462,SUP-014,MAT-104,PLT-03,2025-12-10,92,0,632,None
INS-90902,GRN-5462,SUP-014,MAT-104,PLT-03,2025-12-10,94,0,457,None
INS-90903,GRN-5463,SUP-014,MAT-104,PLT-01,2025-12-07,229,0,329,None
INS-90904,GRN-5463,SUP-014,MAT-104,PLT-01,2025-12-07,230,0,444,None
INS-90905,GRN-5464,SUP-001,MAT-101,PLT-05,2026-01-16,61,0,138,None
INS-90906,GRN-5464,SUP-001,MAT-101,PLT-05,2026-01-16,62,0,161,None
INS-90907,GRN-5465,SUP-001,MAT-101,PLT-05,2025-12-17,481,0,99,None
INS-90908,GRN-5466,SUP-001,MAT-101,PLT-02,2025-12-31,134,0,79,None
INS-90909,GRN-5466,SUP-001,MAT-101,PLT-02,2025-12-31,134,0,131,None
INS-90910,GRN-5466,SUP-001,MAT-101,PLT-02,2025-12-31,136,0,98,None
INS-90911,GRN-5467,SUP-001,MAT-101,PLT-06,2026-01-04,164,0,117,None
INS-90912,GRN-5468,SUP-002,MAT-102,PLT-04,2026-01-06,385,0,150,None
INS-90913,GRN-5469,SUP-002,MAT-102,PLT-01,2026-01-18,150,0,50,None
INS-90914,GRN-5470,SUP-002,MAT-102,PLT-05,2025-12-22,32,0,145,None
INS-90915,GRN-5470,SUP-002,MAT-102,PLT-05,2025-12-22,32,0,96,None
INS-90916,GRN-5470,SUP-002,MAT-102,PLT-05,2025-12-22,34,0,112,None
INS-90917,GRN-5471,SUP-002,MAT-102,PLT-04,2026-01-01,515,0,155,None
INS-90918,GRN-5472,SUP-003,MAT-103,PLT-05,2026-01-12,401,0,454,None
INS-90919,GRN-5473,SUP-003,MAT-103,PLT-06,2026-01-17,98,0,382,None
INS-90920,GRN-5474,SUP-004,MAT-104,PLT-01,2025-12-22,283,0,317,None
INS-90921,GRN-5475,SUP-004,MAT-104,PLT-06,2026-01-02,211,0,510,None
INS-90922,GRN-5475,SUP-004,MAT-104,PLT-06,2026-01-02,212,0,355,None
INS-90923,GRN-5476,SUP-004,MAT-104,PLT-04,2025-12-23,133,0,622,None
INS-90924,GRN-5476,SUP-004,MAT-104,PLT-04,2025-12-23,133,0,0,None
INS-90925,GRN-5476,SUP-004,MAT-104,PLT-04,2025-12-23,134,0,543,None
INS-90926,GRN-5477,SUP-005,MAT-105,PLT-03,2025-12-18,161,0,1299,None
INS-90927,GRN-5478,SUP-005,MAT-105,PLT-03,2026-01-05,234,0,1786,None
INS-90928,GRN-5478,SUP-005,MAT-105,PLT-03,2026-01-05,234,0,911,None
INS-90929,GRN-5479,SUP-005,MAT-105,PLT-04,2025-12-17,195,0,1987,None
INS-90930,GRN-5479,SUP-005,MAT-105,PLT-04,2025-12-17,195,0,2299,None
INS-90931,GRN-5480,SUP-006,MAT-102,PLT-06,2025-12-20,62,0,462,None
INS-90932,GRN-5480,SUP-006,MAT-102,PLT-06,2025-12-20,62,0,410,None
INS-90933,GRN-5480,SUP-006,MAT-102,PLT-06,2025-12-20,63,0,449,None
INS-90934,GRN-5481,SUP-006,MAT-102,PLT-02,2025-12-30,282,0,512,None
INS-90935,GRN-5481,SUP-006,MAT-102,PLT-02,2025-12-30,283,0,422,None
INS-90936,GRN-5482,SUP-006,MAT-102,PLT-06,2026-01-11,51,0,293,None
INS-90937,GRN-5482,SUP-006,MAT-102,PLT-06,2026-01-11,51,0,597,None
INS-90938,GRN-5482,SUP-006,MAT-102,PLT-06,2026-01-11,51,0,575,None
INS-90939,GRN-5483,SUP-006,MAT-102,PLT-01,2026-01-06,178,0,597,None
INS-90940,GRN-5483,SUP-006,MAT-102,PLT-01,2026-01-06,178,0,239,None
INS-90941,GRN-5484,SUP-007,MAT-101,PLT-05,2026-01-01,201,0,1073,None
INS-90942,GRN-5484,SUP-007,MAT-101,PLT-05,2026-01-01,202,0,1489,None
INS-90943,GRN-5485,SUP-007,MAT-101,PLT-04,2026-01-04,427,0,1443,None
INS-90944,GRN-5486,SUP-008,MAT-106,PLT-05,2025-12-20,190,0,416,None
INS-90945,GRN-5486,SUP-008,MAT-106,PLT-05,2025-12-20,190,0,1333,None
INS-90946,GRN-5486,SUP-008,MAT-106,PLT-05,2025-12-20,192,0,1994,None
INS-90947,GRN-5487,SUP-008,MAT-106,PLT-02,2025-12-28,168,0,1600,None
INS-90948,GRN-5488,SUP-008,MAT-106,PLT-02,2026-01-08,271,0,1817,None
INS-90949,GRN-5488,SUP-008,MAT-106,PLT-02,2026-01-08,272,0,1342,None
INS-90950,GRN-5489,SUP-008,MAT-106,PLT-04,2025-12-31,138,0,1498,None
INS-90951,GRN-5489,SUP-008,MAT-106,PLT-04,2025-12-31,138,0,2085,None
INS-90952,GRN-5489,SUP-008,MAT-106,PLT-04,2025-12-31,138,0,952,None
INS-90953,GRN-5490,SUP-009,MAT-108,PLT-04,2026-01-16,286,0,3282,None
INS-90954,GRN-5491,SUP-009,MAT-107,PLT-03,2025-12-29,1315,5,4117,Packaging Damage
INS-90955,GRN-5492,SUP-009,MAT-107,PLT-04,2026-01-14,117,0,5339,None
INS-90956,GRN-5492,SUP-009,MAT-107,PLT-04,2026-01-14,117,0,4523,None
INS-90957,GRN-5492,SUP-009,MAT-107,PLT-04,2026-01-14,119,0,6082,None
INS-90958,GRN-5493,SUP-009,MAT-107,PLT-06,2026-01-03,88,0,4589,None
INS-90959,GRN-5493,SUP-009,MAT-107,PLT-06,2026-01-03,88,0,6222,None
INS-90960,GRN-5493,SUP-009,MAT-107,PLT-06,2026-01-03,89,0,4606,None
INS-90961,GRN-5494,SUP-010,MAT-103,PLT-06,2025-12-20,252,0,1297,None
INS-90962,GRN-5494,SUP-010,MAT-103,PLT-06,2025-12-20,253,0,1394,None
INS-90963,GRN-5495,SUP-010,MAT-103,PLT-01,2026-01-13,466,0,1780,None
INS-90964,GRN-5496,SUP-010,MAT-103,PLT-06,2025-12-26,105,0,2077,None
INS-90965,GRN-5496,SUP-010,MAT-103,PLT-06,2025-12-26,105,0,1490,None
INS-90966,GRN-5496,SUP-010,MAT-103,PLT-06,2025-12-26,107,0,1503,None
INS-90967,GRN-5497,SUP-011,MAT-105,PLT-03,2025-12-28,437,3,7704,Off-spec Chemistry
INS-90968,GRN-5498,SUP-011,MAT-105,PLT-06,2026-01-10,263,1,6193,Moisture
INS-90969,GRN-5498,SUP-011,MAT-105,PLT-06,2026-01-10,264,1,6350,Moisture
INS-90970,GRN-5499,SUP-011,MAT-105,PLT-05,2025-12-26,140,0,3895,None
INS-90971,GRN-5499,SUP-011,MAT-105,PLT-05,2025-12-26,140,0,6468,None
INS-90972,GRN-5499,SUP-011,MAT-105,PLT-05,2025-12-26,141,0,6639,None
INS-90973,GRN-5500,SUP-012,MAT-110,PLT-05,2025-12-24,519,0,180,None
INS-90974,GRN-5500,SUP-012,MAT-110,PLT-05,2025-12-24,520,0,616,None
INS-90975,GRN-5501,SUP-012,MAT-109,PLT-01,2025-12-18,382,0,325,None
INS-90976,GRN-5501,SUP-012,MAT-109,PLT-01,2025-12-18,382,0,618,None
INS-90977,GRN-5502,SUP-013,MAT-101,PLT-05,2026-01-14,206,1,5730,Bubble/Seed
INS-90978,GRN-5502,SUP-013,MAT-101,PLT-05,2026-01-14,206,1,5674,Off-spec Chemistry
INS-90979,GRN-5503,SUP-013,MAT-101,PLT-06,2025-12-22,190,0,3425,None
INS-90980,GRN-5503,SUP-013,MAT-101,PLT-06,2025-12-22,190,0,2722,None
INS-90981,GRN-5503,SUP-013,MAT-101,PLT-06,2025-12-22,191,1,5934,Bubble/Seed
INS-90982,GRN-5504,SUP-013,MAT-101,PLT-02,2026-01-13,56,0,4310,None
INS-90983,GRN-5504,SUP-013,MAT-101,PLT-02,2026-01-13,56,0,5621,None
INS-90984,GRN-5504,SUP-013,MAT-101,PLT-02,2026-01-13,57,0,2673,None
INS-90985,GRN-5505,SUP-014,MAT-104,PLT-05,2025-12-28,53,0,295,None
INS-90986,GRN-5505,SUP-014,MAT-104,PLT-05,2025-12-28,54,0,455,None
INS-90987,GRN-5506,SUP-014,MAT-104,PLT-03,2025-12-17,188,0,249,None
INS-90988,GRN-5507,SUP-014,MAT-104,PLT-04,2026-01-11,463,0,350,None
